pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
CU,2024-09-30,78.1,2.6,6.14,"Soler, Jorge",624585,664192,,foul,NA,NA,NA,NA,9,"Jorge Soler grounds out, shortstop Eddy Alvarez to first baseman Pete Alonso.",R,R,L,ATL,NYM,S,NA,,2,2,2024,-0.05,-0.22,0.79,1.84,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,620443,NA,NA,-3.79392807529313,-113.935400702624,-2.15954956748008,0.0879111152496598,16.274842823434,-33.9776834758259,3.55,1.73,145,59.6,58,78.7,2057,6.1,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.43,NA,NA,NA,NA,NA,NA,NA,26,5,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,23,0,0,74.53,8.01233
FC,2024-09-30,94.5,-2.44,5.59,"Bader, Harrison",664056,680885,,foul,NA,NA,NA,NA,12,"Harrison Bader grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",R,R,R,ATL,NYM,S,NA,,0,1,2024,0.18,0.86,0.09,3.77,624413,502110,NA,2,5,Top,NA,NA,NA,NA,518595,NA,NA,6.27321420872891,-137.558023695835,-1.01933432796285,0.992127379544317,28.5351079980066,-21.1715147680475,3.13,1.5,231,75.7,30,95.7,2376,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.69,NA,NA,NA,NA,NA,NA,NA,37,2,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,186,0,-0.119,62.98356,5.74008
FF,2024-09-30,96.6,-2.22,5.92,"d'Arnaud, Travis",518595,656731,,ball,NA,NA,NA,NA,6,Travis d'Arnaud strikes out swinging.,R,R,R,ATL,NYM,B,NA,,0,1,2024,-0.4,1.43,0.54,2.21,NA,621566,657656,2,3,Bot,NA,NA,NA,NA,682626,NA,NA,8.43806963404068,-140.322456097333,-7.73273570404957,-7.18378952617503,32.5221663602193,-11.6104401634089,3.47,1.61,NA,NA,NA,98.6,2311,7.6,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,52.94,NA,NA,NA,NA,NA,NA,NA,26,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,215,0,0.051,NA,NA
CU,2024-09-30,80.5,2.41,6.11,"Soler, Jorge",624585,664192,,ball,NA,NA,NA,NA,13,"Jorge Soler grounds out, shortstop Eddy Alvarez to first baseman Pete Alonso.",R,R,L,ATL,NYM,B,NA,,1,2,2024,-0.18,-0.33,-1.58,-0.68,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,620443,NA,NA,-8.53130313465793,-116.987187593682,-7.92784825785026,-0.409386919284885,18.014090149966002,-34.0832754392116,3.53,1.71,NA,NA,NA,81.5,2253,6.6,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,53.89,NA,NA,NA,NA,NA,NA,NA,26,4,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,3,0,0.036,NA,NA
FC,2024-09-30,94.7,-2.46,5.58,"Bader, Harrison",664056,680885,,foul,NA,NA,NA,NA,2,"Harrison Bader grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",R,R,R,ATL,NYM,S,NA,,0,0,2024,0.22,0.9,0.24,3.2,624413,502110,NA,2,5,Top,NA,NA,NA,NA,518595,NA,NA,6.62150506665965,-137.826555574804,-2.60481154656761,1.40877123158578,28.3412593589896,-20.2641471519179,3.13,1.5,166,73.9,65,95.9,2457,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.69,NA,NA,NA,NA,NA,NA,NA,37,1,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,197,0,-0.091,59.86032,6.00488
SI,2024-09-30,95.5,-2.17,5.95,"d'Arnaud, Travis",518595,656731,,foul,NA,NA,NA,NA,7,Travis d'Arnaud strikes out swinging.,R,R,R,ATL,NYM,S,NA,,0,0,2024,-1.1,0.97,-0.45,2.05,NA,621566,657656,2,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.14073589437761,-138.750118276581,-6.87056212802929,-15.8251242933814,33.4197217779314,-18.3055663972111,3.43,1.54,3,85,-33,97,2215,7.4,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.09,NA,NA,NA,NA,NA,NA,NA,26,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,219,0,-0.076,64.8289,8.78342
FC,2024-09-30,89.2,2.33,6.03,"Soler, Jorge",624585,664192,,swinging_strike,NA,NA,NA,NA,3,"Jorge Soler grounds out, shortstop Eddy Alvarez to first baseman Pete Alonso.",R,R,L,ATL,NYM,S,NA,,1,1,2024,0.56,0.92,0.43,3.61,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,620443,NA,NA,-5.84998749628331,-129.840969723441,-1.91546520424841,7.50971997873815,25.0046071276632,-21.5156367252907,3.55,1.73,NA,NA,NA,89.5,2165,6.3,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.21,NA,NA,NA,NA,NA,NA,NA,26,3,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,149,0,-0.05,71.99119,6.03967
FF,2024-09-30,96.4,-2.24,5.88,"Laureano, Ramón",657656,656731,single,hit_into_play,NA,NA,NA,NA,8,Ramón Laureano singles on a sharp line drive to right fielder Tyrone Taylor.   Matt Olson to 2nd.,R,R,R,ATL,NYM,X,9,line_drive,0,0,2024,-0.73,1.21,0.1,1.99,NA,NA,621566,2,3,Bot,180.01,104.37,NA,NA,682626,NA,NA,8.06390671768543,-140.077883705071,-7.68307955087873,-11.4624920750601,31.8145833258318,-14.6475363001362,3.33,1.53,220,107.5,10,98.5,2186,7.6,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,52.93,0.834,0.845,0.9,1,1,0,4,25,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,212,0.014,0.302,72.30065,6.33664
SL,2024-09-30,88.5,-2.33,5.48,"Alvarez, Francisco",682626,680885,field_out,hit_into_play,NA,NA,NA,NA,9,"Francisco Alvarez grounds out softly, pitcher Spencer Schwellenbach to first baseman Matt Olson.   Pete Alonso to 3rd.    J.D. Martinez to 2nd.",R,R,R,ATL,NYM,X,1,ground_ball,0,0,2024,0.24,-0.16,0.75,2.05,NA,624413,502110,1,5,Top,117.98,191.46,NA,NA,518595,NA,NA,7.09631706523964,-128.770131494896,-2.0260193430927,1.33465974258329,23.8018267743751,-33.8120478698403,3.29,1.54,1,49.2,-67,89.8,2346,6.9,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.62,0.231,0.186,0,1,0,0,1,36,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,86,0.037,-0.602,72.69593,7.8218
FC,2024-09-30,88.2,2.11,6.15,"Soler, Jorge",624585,664192,,ball,NA,NA,NA,NA,11,"Jorge Soler grounds out, shortstop Eddy Alvarez to first baseman Pete Alonso.",R,R,L,ATL,NYM,B,NA,,0,1,2024,0.29,1.25,-1.11,3.23,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,620443,NA,NA,-8.42192363084167,-128.273465280141,-3.65860809444969,4.87404715983548,24.7114473876257,-17.771398901834502,3.55,1.71,NA,NA,NA,88.4,2089,6.3,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.23,NA,NA,NA,NA,NA,NA,NA,26,2,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,148,0,0.023,NA,NA
CU,2024-09-30,83,-2.44,5.29,"Taylor, Tyrone",621438,680885,strikeout,swinging_strike_blocked,NA,NA,NA,NA,13,Tyrone Taylor strikes out swinging.,R,R,R,ATL,NYM,S,2,,2,2,2024,0.92,-0.87,-0.22,0.77,NA,624413,502110,0,5,Top,NA,NA,NA,NA,518595,NA,NA,3.29823205232599,-120.833218474261,-2.19805125239431,8.38228977887792,24.0557335033399,-40.4241656370291,3.38,1.63,NA,NA,NA,83.7,2398,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.71,NA,0,0,1,0,0,NA,35,5,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,38,0.07,-0.448,72.98865,8.66776
SL,2024-09-30,87.5,-2.5,5.84,"Soler, Jorge",624585,656731,field_out,hit_into_play,NA,NA,NA,NA,4,Jorge Soler flies out to center fielder Harrison Bader.,R,R,R,ATL,NYM,X,8,fly_ball,2,2,2024,0.19,0.23,-0.41,2.37,NA,NA,621566,1,3,Bot,137.2,60.28,NA,NA,682626,NA,NA,4.77186513952239,-127.548317246362,-2.8277806364077,1.16967060317636,23.2079600545643,-29.339810193737,3.55,1.73,346,93.5,35,89.7,2179,7.3,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.19,0.066,0.128,0,1,0,0,3,24,5,Slider,2,0,2,0,0,2,2,0,Standard,Standard,159,-0.02,-0.276,78.51938,7.64331
CU,2024-09-30,76.4,2.6,6.27,"Soler, Jorge",624585,664192,,called_strike,NA,NA,NA,NA,8,"Jorge Soler grounds out, shortstop Eddy Alvarez to first baseman Pete Alonso.",R,R,L,ATL,NYM,S,NA,,0,0,2024,-0.03,0,0.19,1.65,NA,NA,NA,0,4,Bot,NA,NA,NA,NA,620443,NA,NA,-5.00921044237865,-111.340204445543,-2.89998281433989,0.359764846766887,14.2758971419549,-31.9833689638135,3.48,1.61,NA,NA,NA,77.1,2019,6.1,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.4,NA,NA,NA,NA,NA,NA,NA,26,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,26,0,-0.033,NA,NA
FC,2024-09-30,94.1,-2.5,5.48,"Taylor, Tyrone",621438,680885,,foul,NA,NA,NA,NA,5,Tyrone Taylor strikes out swinging.,R,R,R,ATL,NYM,S,NA,,2,1,2024,0.18,0.72,0.22,2.42,NA,624413,502110,0,5,Top,NA,NA,NA,NA,518595,NA,NA,6.73078437662164,-136.93669909489,-3.92596207057094,0.883795959267508,27.2347808592724,-22.4138187187716,3.38,1.63,209,71.8,48,95.4,2410,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.66,NA,NA,NA,NA,NA,NA,NA,35,4,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,202,0,-0.199,66.53058,8.035
SL,2024-09-30,84.6,-2.23,5.94,"Soler, Jorge",624585,656731,,ball,NA,NA,NA,NA,14,Jorge Soler flies out to center fielder Harrison Bader.,R,R,R,ATL,NYM,B,NA,,1,2,2024,0.19,-0.08,1.29,1.14,NA,NA,621566,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.95401591920768,-122.983261459524,-4.78276946541496,0.492095049218644,22.2305488071415,-32.2849815035442,3.57,1.73,NA,NA,NA,86.2,2243,7.2,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.31,NA,NA,NA,NA,NA,NA,NA,24,4,Slider,2,0,2,0,0,2,2,0,Standard,Standard,68,0,0.057,NA,NA
SL,2024-09-30,87.8,-2.24,5.89,"Soler, Jorge",624585,656731,,blocked_ball,NA,NA,NA,NA,14,Jorge Soler flies out to center fielder Harrison Bader.,R,R,R,ATL,NYM,B,NA,,0,2,2024,0.25,0.18,2.49,0.47,NA,NA,621566,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,11.1365520606826,-127.335125247113,-7.55128414844935,0.722574420470504,23.5873075842143,-28.8646231249322,3.55,1.73,NA,NA,NA,89.9,2336,7.5,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,52.99,NA,NA,NA,NA,NA,NA,NA,24,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,142,0,0.025,NA,NA
FC,2024-09-30,94.3,-2.47,5.5,"Taylor, Tyrone",621438,680885,,foul,NA,NA,NA,NA,8,Tyrone Taylor strikes out swinging.,R,R,R,ATL,NYM,S,NA,,2,0,2024,0.16,0.88,0.26,2.13,NA,624413,502110,0,5,Top,NA,NA,NA,NA,518595,NA,NA,6.82079493833984,-137.234085116081,-5.11816929241792,0.643524256410536,27.7116484000052,-20.1292881744157,3.38,1.63,188,78.8,64,95.6,2404,6.9,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.65,NA,NA,NA,NA,NA,NA,NA,35,3,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,200,0,-0.17,73.83542,7.80695
SI,2024-09-30,90.3,2.61,5.75,"Olson, Matt",621566,664192,field_out,hit_into_play,NA,NA,NA,NA,2,"Matt Olson grounds out, second baseman Luisangel Acuña to first baseman Pete Alonso.",R,L,L,ATL,NYM,X,4,ground_ball,2,1,2024,1.31,0.28,-0.16,2.93,NA,NA,NA,2,3,Bot,153.99,158.49,NA,NA,620443,NA,NA,-9.67649684406645,-131.188196212493,-1.62461980976564,17.1548945882255,28.2124430487597,-28.8244905632243,3.41,1.68,8,95.8,-21,90.2,2236,6.4,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.12,0.109,0.084,0,1,0,0,2,22,4,Sinker,1,0,1,0,0,1,1,0,Infield shade,Standard,141,-0.009,-0.117,74.35743,7.13479
SI,2024-09-30,90.6,2.58,5.68,"Olson, Matt",621566,664192,,ball,NA,NA,NA,NA,12,"Matt Olson grounds out, second baseman Luisangel Acuña to first baseman Pete Alonso.",R,L,L,ATL,NYM,B,NA,,1,1,2024,1.31,0.44,0.68,3.68,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,620443,NA,NA,-7.54836692526172,-131.796690371908,-0.0507584633439139,16.8301527162401,26.2642864934239,-27.2039916027033,3.43,1.82,NA,NA,NA,91,2054,6.4,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.11,NA,NA,NA,NA,NA,NA,NA,22,3,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard,148,0,0.022,NA,NA
FC,2024-09-30,93.6,-2.59,5.48,"Taylor, Tyrone",621438,680885,,ball,NA,NA,NA,NA,14,Tyrone Taylor strikes out swinging.,R,R,R,ATL,NYM,B,NA,,1,0,2024,0.14,0.81,1.15,1,NA,624413,502110,0,5,Top,NA,NA,NA,NA,518595,NA,NA,9.42892020416025,-135.896700620335,-7.70726124954615,-0.148402627420794,26.902733321693,-20.7067442799089,3.29,1.63,NA,NA,NA,94.8,2415,6.9,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.58,NA,NA,NA,NA,NA,NA,NA,35,2,Cutter,2,0,0,2,0,2,0,2,Strategic,Standard,205,0,0.165,NA,NA
SI,2024-09-30,94.6,-2.32,5.84,"Soler, Jorge",624585,656731,,foul,NA,NA,NA,NA,7,Jorge Soler flies out to center fielder Harrison Bader.,R,R,R,ATL,NYM,S,NA,,0,1,2024,-1.27,0.77,-0.76,2.04,NA,NA,621566,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.0594591211522,-137.557193326957,-6.11985926317585,-17.6364083958533,28.1095891859297,-21.2812249071103,3.55,1.73,2,29.5,-43,97,2025,7.5,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,52.97,NA,NA,NA,NA,NA,NA,NA,24,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,222,0,-0.06,78.19889,7.61569
SL,2024-09-30,88.7,-2.48,5.44,"Taylor, Tyrone",621438,680885,,ball,NA,NA,NA,NA,14,Tyrone Taylor strikes out swinging.,R,R,R,ATL,NYM,B,NA,,0,0,2024,-0.03,-0.08,1.36,1.62,NA,624413,502110,0,5,Top,NA,NA,NA,NA,518595,NA,NA,9.57233692763782,-128.942346232531,-3.16210530673014,-2.29403114265039,26.2685597956559,-32.5699988922663,3.33,1.63,NA,NA,NA,89.8,2375,6.9,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.55,NA,NA,NA,NA,NA,NA,NA,35,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,87,0,0.094,NA,NA
FC,2024-09-30,90.6,2.22,6.07,"Olson, Matt",621566,664192,,ball,NA,NA,NA,NA,11,"Matt Olson grounds out, second baseman Luisangel Acuña to first baseman Pete Alonso.",R,L,L,ATL,NYM,B,NA,,0,1,2024,0.41,1.2,-0.28,4.03,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,620443,NA,NA,-7.1449714142611,-131.806305846634,-1.73393646729505,6.247830682825,26.4124157962662,-17.9813573121875,3.43,1.7,NA,NA,NA,90.9,2133,6.4,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.13,NA,NA,NA,NA,NA,NA,NA,22,2,Cutter,1,0,1,0,0,1,1,0,Strategic,Standard,146,0,0.011,NA,NA
SI,2024-09-30,94.6,-2.3,5.98,"Soler, Jorge",624585,656731,,swinging_strike,NA,NA,NA,NA,4,Jorge Soler flies out to center fielder Harrison Bader.,R,R,R,ATL,NYM,S,NA,,0,0,2024,-1.12,0.96,-0.32,2.39,NA,NA,621566,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.82406899219637,-137.501229561377,-5.9779104001761,-15.8828336204829,28.0307459989085,-18.8372796413503,3.55,1.73,NA,NA,NA,96.9,2017,7.5,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.04,NA,NA,NA,NA,NA,NA,NA,24,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,219,0,-0.047,78.63154,7.41672
SL,2024-09-30,88,-2.5,5.4,"Martinez, J.D.",502110,680885,single,hit_into_play,NA,NA,NA,NA,9,J.D. Martinez singles on a line drive to center fielder Michael Harris II.   Pete Alonso to 2nd.,R,R,R,ATL,NYM,X,8,line_drive,1,2,2024,0.1,-0.04,0.81,1.84,NA,NA,624413,0,5,Top,113.31,105.75,NA,NA,518595,NA,NA,7.91204284431566,-128.036191327998,-2.47432997182161,-0.526311434121439,26.0415014288191,-32.3414571718588,3.7,1.78,215,66.8,24,89.2,2249,7,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.48,0.909,0.821,0.9,1,1,0,4,34,5,Slider,2,0,0,2,0,2,0,2,Standard,Standard,96,-0.074,0.761,55.17324,9.14336
CU,2024-09-30,78,2.6,6.11,"Olson, Matt",621566,664192,,foul,NA,NA,NA,NA,9,"Matt Olson grounds out, second baseman Luisangel Acuña to first baseman Pete Alonso.",R,L,L,ATL,NYM,S,NA,,0,0,2024,-0.19,-0.03,0.37,1.79,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,620443,NA,NA,-4.44623504863588,-113.741474498871,-2.514211633588,-0.996322260755426,16.6383116279037,-32.2144479157791,3.41,1.68,128,66.5,69,78.4,2124,6,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.48,NA,NA,NA,NA,NA,NA,NA,22,1,Curveball,1,0,1,0,0,1,1,0,Strategic,Standard,359,0,-0.016,64.48857,7.31445
SI,2024-09-30,96.3,-2.37,5.83,"Olson, Matt",621566,656731,single,hit_into_play,NA,NA,NA,NA,8,Matt Olson singles on a ground ball to right fielder Tyrone Taylor.,R,L,R,ATL,NYM,X,9,ground_ball,2,1,2024,-1.07,0.74,0.24,1.86,NA,NA,NA,1,3,Bot,173,109,NA,NA,682626,NA,NA,9.51075933520721,-139.918214929186,-6.75313570281983,-16.1334080172824,30.781850475212,-21.0169115521272,3.41,1.68,21,110.5,-4,98.1,2169,7.3,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.18,0.471,0.424,0.9,1,1,0,4,23,4,Sinker,2,0,2,0,0,2,2,0,Infield shade,Standard,223,0.017,0.238,77.37373,6.96865
CU,2024-09-30,81.5,-2.16,5.93,"Olson, Matt",621566,656731,,ball,NA,NA,NA,NA,14,Matt Olson singles on a ground ball to right fielder Tyrone Taylor.,R,L,R,ATL,NYM,B,NA,,1,1,2024,0.58,-1.1,1.44,-0.1,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.11853293253247,-118.462627826756,-4.91181411683939,4.13681541287474,22.1943080642047,-41.8350558707574,3.39,1.7,NA,NA,NA,83.2,2392,7.4,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.09,NA,NA,NA,NA,NA,NA,NA,23,3,Curveball,2,0,2,0,0,2,2,0,Infield shade,Standard,32,0,0.037,NA,NA
SI,2024-09-30,91.1,2.72,5.71,"Ozuna, Marcell",542303,664192,strikeout,swinging_strike,NA,NA,NA,NA,6,Marcell Ozuna strikes out swinging.,R,R,L,ATL,NYM,S,2,,2,2,2024,1.41,0.27,0.63,2.31,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,620443,NA,NA,-8.26486232082742,-132.398211747657,-3.20702787760381,18.3423340496697,29.0203016923123,-28.4699312630568,3.5,1.72,NA,NA,NA,91,2052,6.4,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.12,NA,0,0,1,0,0,NA,21,5,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,132,-0.015,-0.142,78.0618,7.26067
FC,2024-09-30,92.7,-2.65,5.51,"Martinez, J.D.",502110,680885,,ball,NA,NA,NA,NA,14,J.D. Martinez singles on a line drive to center fielder Michael Harris II.   Pete Alonso to 2nd.,R,R,R,ATL,NYM,B,NA,,0,2,2024,0.23,0.55,1.55,1.79,NA,NA,624413,0,5,Top,NA,NA,NA,NA,518595,NA,NA,10.3262956310888,-134.674221407426,-5.01967756892991,0.804359367558919,25.9349127364576,-24.5382543706387,3.65,1.78,NA,NA,NA,93.8,2195,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.72,NA,NA,NA,NA,NA,NA,NA,34,4,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,193,0,0.051,NA,NA
CU,2024-09-30,78.8,-2.31,5.9,"Olson, Matt",621566,656731,,ball,NA,NA,NA,NA,11,Matt Olson singles on a ground ball to right fielder Tyrone Taylor.,R,L,R,ATL,NYM,B,NA,,0,1,2024,0.66,-0.94,-1.22,2.94,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,1.15338997581521,-114.714376372314,2.17773658608109,5.6609107744618,21.0842224924211,-41.0847633448012,3.43,1.7,NA,NA,NA,80.1,2331,7.2,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,53.34,NA,NA,NA,NA,NA,NA,NA,23,2,Curveball,2,0,2,0,0,2,2,0,Infield shade,Standard,35,0,0.015,NA,NA
CH,2024-09-30,81.9,2.23,6.21,"Ozuna, Marcell",542303,664192,,ball,NA,NA,NA,NA,12,Marcell Ozuna strikes out swinging.,R,R,L,ATL,NYM,B,NA,,1,2,2024,0.21,-0.04,0.93,4.39,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,620443,NA,NA,-3.35344126695966,-119.512558253684,2.30074992830386,2.52929050781565,16.117474404093,-33.0077663761143,3.48,1.7,NA,NA,NA,83.1,930,6.3,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.23,NA,NA,NA,NA,NA,NA,NA,21,4,Changeup,1,0,1,0,0,1,1,0,Standard,Standard,105,0,0.027,NA,NA
FC,2024-09-30,93.2,-2.59,5.6,"Martinez, J.D.",502110,680885,,foul,NA,NA,NA,NA,2,J.D. Martinez singles on a line drive to center fielder Michael Harris II.   Pete Alonso to 2nd.,R,R,R,ATL,NYM,S,NA,,0,2,2024,-0.04,0.66,-0.15,3.13,NA,NA,624413,0,5,Top,NA,NA,NA,NA,518595,NA,NA,6.40323727760804,-135.819709831641,-2.13064556830243,-1.72798053678648,25.221044466497,-23.6956733797627,3.7,1.78,216,73.4,50,94.4,2358,6.6,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.91,NA,NA,NA,NA,NA,NA,NA,34,3,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,208,0,0,69.31849,7.8095
FC,2024-09-30,90.8,2.69,5.88,"Ozuna, Marcell",542303,664192,,foul,NA,NA,NA,NA,11,Marcell Ozuna strikes out swinging.,R,R,L,ATL,NYM,S,NA,,1,1,2024,0.27,1.07,-0.88,3.39,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,620443,NA,NA,-9.47267860078073,-131.941237041985,-2.64607116434177,4.96689234366507,25.7397461122259,-19.2189540207973,3.5,1.72,14,64.7,-11,91,2148,6.3,747064,664192,620443,624413,682668,578428,657193,607043,664056,621438,54.18,NA,NA,NA,NA,NA,NA,NA,21,3,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,135,0,-0.039,19.6377,4.32705
FF,2024-09-30,97.5,-2.38,5.88,"Olson, Matt",621566,656731,,foul,NA,NA,NA,NA,5,Matt Olson singles on a ground ball to right fielder Tyrone Taylor.,R,L,R,ATL,NYM,S,NA,,0,0,2024,-0.61,1.36,-0.08,2.22,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,682626,NA,NA,7.75487984508274,-141.700871699052,-7.63717637618715,-9.90895079451421,30.9343926645205,-12.2203424151823,3.41,1.68,146,86,76,99.9,2307,7.6,747139,656731,682626,624413,578428,668901,596019,607043,664056,621438,52.94,NA,NA,NA,NA,NA,NA,NA,23,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,216,0,-0.023,79.55153,7.98672
SL,2024-09-30,86.4,-2.36,5.99,"Marte, Starling",516782,656550,walk,ball,NA,NA,NA,NA,14,Starling Marte walks.   Pete Alonso to 2nd.,R,R,R,ATL,NYM,B,NA,,3,2,2024,0.19,0.05,0.06,1.03,NA,NA,624413,0,5,Top,NA,NA,NA,NA,669221,NA,NA,5.36128350204294,-125.799315079017,-5.74947941446029,0.98508688790794,24.0050241373623,-30.6869041441535,3.51,1.61,NA,NA,NA,86.4,2780,6.1,747064,656550,669221,621566,645277,570482,606115,657656,671739,624585,54.36,NA,0.689117,0.7,1,0,0,NA,32,6,Slider,1,0,0,1,0,1,0,1,Standard,Standard,42,-0.077,0.435,NA,NA
FC,2024-09-30,92.4,-2.62,5.5,"Martinez, J.D.",502110,680885,,swinging_strike,NA,NA,NA,NA,6,J.D. Martinez singles on a line drive to center fielder Michael Harris II.   Pete Alonso to 2nd.,R,R,R,ATL,NYM,S,NA,,0,1,2024,-0.03,0.6,0.67,2.47,NA,NA,624413,0,5,Top,NA,NA,NA,NA,518595,NA,NA,8.52801931433177,-134.417744358147,-3.30749230462014,-1.91808926104367,24.4917663476103,-24.312444984945,3.7,1.78,NA,NA,NA,93.8,2287,6.8,747139,680885,518595,621566,645277,570482,606115,657656,671739,624585,53.72,NA,NA,NA,NA,NA,NA,NA,34,2,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,195,0,-0.073,72.69699,8.69158
