pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FC,2024-05-27,87.8,-1.6,5.72,"Maldonado, Martín",455117,605135,,called_strike,NA,NA,NA,NA,9,Martín Maldonado flies out sharply to center fielder Daulton Varsho.,R,R,R,CWS,TOR,S,NA,,0,0,2024,0.39,0.77,0.42,1.96,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,643376,NA,NA,4.0971105370827,-127.743138952771,-4.58462370001316,3.44805819551483,26.370140527761,-22.9513136524177,3.22,1.45,NA,NA,NA,88.2,2279,6.6,746788,605135,643376,665489,624415,643396,666182,676914,662139,543807,53.93,NA,NA,NA,NA,NA,NA,NA,40,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,202,0,-0.034,NA,NA
CU,2024-05-27,80.8,1.96,6.64,"Merrifield, Whit",593160,605483,,ball,NA,NA,NA,NA,13,Whit Merrifield reaches on a fielding error by third baseman Matt Chapman.,R,R,L,SF,PHI,B,NA,,0,2,2024,-1.16,-0.97,-1.55,-0.77,624641,NA,NA,1,4,Top,NA,NA,NA,NA,672275,NA,NA,-5.65255139958397,-117.262684555413,-7.91425323489586,-9.2756476441298,26.4300153697983,-39.4092887765563,3.4,1.52,NA,NA,NA,80.9,2608,7,745338,605483,672275,664774,642731,656305,689172,671218,682641,573262,53.55,NA,NA,NA,NA,NA,NA,NA,31,3,Curveball,3,2,2,3,3,3,3,3,Strategic,Standard,324,-0.04,0.072,NA,NA
FC,2024-05-27,88.9,-2.36,5.42,"Winker, Jesse",608385,450203,,ball,NA,NA,NA,NA,14,Jesse Winker strikes out swinging.,R,L,R,ATL,WSH,B,NA,,2,2,2024,-0.06,0.63,0.97,0.85,NA,592696,660688,0,3,Top,NA,NA,NA,NA,669221,NA,NA,8.31188823920345,-129.266542623204,-6.56958032182149,-2.19776006693331,23.4873260353268,-23.9773597209433,3.49,1.61,NA,NA,NA,89.5,2449,6.4,747118,450203,669221,621566,645277,663586,606115,672284,671739,594807,54.1,NA,NA,NA,NA,NA,NA,NA,22,7,Cutter,0,5,5,0,5,0,5,0,Standard,Standard,248,-0.011,0.26,NA,NA
ST,2024-05-27,77.8,2.7,5.76,"Freeman, Tyler",671289,642028,,ball,NA,NA,NA,NA,11,Tyler Freeman pops out to shortstop Ezequiel Tovar on the infield fly rule.,R,R,L,COL,CLE,B,NA,,0,0,2024,-0.95,-0.01,-1.13,3.33,NA,666310,677587,0,7,Top,NA,NA,NA,NA,553869,NA,NA,-6.46336304737601,-113.118047395012,1.70862559145447,-6.94757165979489,20.6375583882218,-32.8222157022821,3.4,1.45,NA,NA,NA,77.5,2236,6.1,746549,642028,553869,660707,663898,641857,678662,656248,686668,453568,54.4,NA,NA,NA,NA,NA,NA,NA,58,1,Sweeper,8,4,4,8,4,8,4,8,Standard,Standard,303,0,0.091,NA,NA
ST,2024-05-27,81.1,-2.39,4.87,"Renfroe, Hunter",592669,657746,,swinging_strike,NA,NA,NA,NA,6,Hunter Renfroe called out on strikes.,R,R,R,MIN,KC,S,NA,,0,0,2024,1.37,0.19,0.41,2.48,NA,NA,NA,2,5,Top,NA,NA,NA,NA,680777,NA,NA,3.65408100281075,-118.042383620358,0.994592592730278,11.8799830066922,25.1066392131815,-30.8218894648078,3.46,1.68,NA,NA,NA,81.1,2610,6.6,745904,657746,680777,666135,666397,669304,621043,650489,621439,596146,53.94,NA,NA,NA,NA,NA,NA,NA,30,1,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,70,0,-0.014,63.02912674637103,8.02075
SI,2024-05-27,93.1,2.58,5.73,"Merrill, Jackson",701538,669432,,foul,NA,NA,NA,NA,5,Jackson Merrill grounds out to first baseman Josh Bell.,R,L,L,SD,MIA,S,NA,,3,1,2024,1.36,0.91,0.24,2.59,630105,NA,NA,2,4,Bot,NA,NA,NA,NA,542194,NA,NA,-9.04146292561,-135.217876106478,-4.23011383199958,18.7293661000139,31.2517023441556,-20.304375248049,3.62,1.68,222,71.6,32,93.2,2478,6.6,745416,669432,542194,605137,672640,669394,641313,624503,665862,660821,53.89,NA,NA,NA,NA,NA,NA,NA,32,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,121,0,-0.136,75.94422349951077,7.60168
ST,2024-05-27,83.3,-1.85,6.62,"Matos, Luis",682641,592836,,ball,NA,NA,NA,NA,14,Luis Matos singles on a ground ball to third baseman Alec Bohm.,R,R,R,SF,PHI,B,NA,,0,0,2024,0.41,0.79,1.45,1.44,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,592663,NA,NA,6.71095957781897,-121.215342608728,-7.04715720326523,3.02824047871615,19.9115674798792,-23.2564941493315,3.25,1.55,NA,NA,NA,83.1,2387,5.8,745338,592836,592663,547180,593160,664761,624641,665506,679032,592206,54.72,NA,NA,NA,NA,NA,NA,NA,42,1,Sweeper,3,4,3,4,4,3,3,4,Standard,Standard,134,0,0.033,NA,NA
ST,2024-05-27,83.1,2.15,5.04,"Swanson, Dansby",621020,688107,field_out,hit_into_play,NA,NA,NA,NA,14,Dansby Swanson pops out to second baseman Brice Turang.,R,R,L,MIL,CHC,X,4,popup,3,2,2024,-0.77,0.25,0.3,1.53,NA,NA,NA,1,5,Top,146.86,129.4,NA,NA,661388,NA,NA,-2.76302491955001,-121.127012215478,-2.18519955467263,-7.23575838177268,20.5565174641587,-29.5210845642602,3.61,1.71,185,81.9,59,84.5,2483,6.8,745986,688107,661388,641343,668930,687401,642715,592885,663368,694192,53.66,0.023,0.022,0,1,0,0,3,30,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,264,0.021,-0.215,68.50302440670151,8.56754
CU,2024-05-27,81.9,-1.66,5.89,"Castro, Willi",650489,679525,,ball,NA,NA,NA,NA,11,Willi Castro walks.,R,L,R,MIN,KC,B,NA,,2,2,2024,0.6,-0.78,-1.69,3.52,NA,NA,NA,1,5,Bot,NA,NA,NA,NA,521692,NA,NA,-1.20930879862102,-119.241665455741,2.72269795209159,5.90664182764224,23.3783280498702,-40.4005194189675,3.53,1.63,NA,NA,NA,81.5,2524,6,745904,679525,521692,686469,624428,672580,677951,669004,680118,592669,54.5,NA,NA,NA,NA,NA,NA,NA,32,5,Curveball,2,0,2,0,0,2,2,0,Standard,Standard,45,0,0.071,NA,NA
SL,2024-05-27,84.8,2.09,5.93,"Harris II, Michael",671739,680730,,ball,NA,NA,NA,NA,13,Michael Harris II singles on a ground ball to center fielder Jacob Young.,R,L,L,ATL,WSH,B,NA,,0,2,2024,-0.77,0.42,-1.87,2.29,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,660688,NA,NA,-7.80618469802413,-123.358940944875,-3.08860431262022,-6.5103932480125,22.2558494982393,-27.4812536238507,3.47,1.58,NA,NA,NA,85.9,2247,6.8,747118,680730,660688,608336,671277,669222,682928,592696,696285,657041,53.72,NA,NA,NA,NA,NA,NA,NA,39,3,Slider,0,6,0,6,6,0,0,6,Infield shade,Standard,307,0,0.007,NA,NA
FF,2024-05-27,93.9,-1.87,5.94,"Varsho, Daulton",662139,680897,,called_strike,NA,NA,NA,NA,9,Daulton Varsho walks.,R,L,R,CWS,TOR,S,NA,,3,0,2024,-0.39,1.6,0.62,1.49,NA,NA,NA,1,4,Top,NA,NA,NA,NA,455117,NA,NA,7.31651682114415,-136.253645064234,-9.32841009869055,-6.42629614936607,29.8298151481203,-10.3726455630085,2.93,1.45,NA,NA,NA,94,2517,6.5,746788,680897,455117,683734,670032,664901,657557,643217,502054,667452,54.01,NA,NA,NA,NA,NA,NA,NA,28,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,201,0,-0.047,NA,NA
FS,2024-05-27,84.2,-1.69,5.21,"Caratini, Victor",605170,682243,sac_fly,hit_into_play,NA,NA,NA,NA,6,Victor Caratini out on a sacrifice fly to right fielder Mitch Haniger.   Jon Singleton scores.,R,L,R,SEA,HOU,X,9,fly_ball,0,1,2024,-0.43,-0.14,0.36,2.21,572138,NA,547989,1,5,Top,208.08,111.22,NA,NA,663728,NA,NA,5.61661043871453,-122.581443916769,-0.29000800610662,-5.48335558216711,24.7476784105306,-33.7728940792111,3.4,1.53,296,90.8,39,84.2,778,6.3,745254,682243,663728,664034,669208,664238,641487,682729,677594,571745,54.16,0.02,0.037,0,1,0,0,3,37,2,Split-Finger,3,1,1,3,2,3,2,3,Standard,Standard,262,-0.001,-0.247,69.11453176313697,7.66961
FS,2024-05-27,86.7,-2.47,4.96,"Frazier, Adam",624428,657746,field_out,hit_into_play,NA,NA,NA,NA,7,"Adam Frazier grounds out, first baseman Alex Kirilloff to pitcher Joe Ryan.",R,L,R,MIN,KC,X,3,ground_ball,1,1,2024,-1.2,0.14,-0.28,1.81,NA,NA,NA,1,5,Top,162.26,159.82,NA,NA,680777,NA,NA,7.72950478693616,-126.052028611887,-1.64276857516678,-14.3052609350334,24.5115703419607,-30.5441896016197,3.14,1.42,11,86.2,-9,87.3,1997,6.6,745904,657746,680777,666135,666397,669304,621043,650489,621439,596146,53.85,0.109,0.105,0,1,0,0,2,29,3,Split-Finger,2,0,0,2,0,2,0,2,Strategic,Standard,243,0.019,-0.16,68.67054126011013,7.54366
SL,2024-05-27,84.6,-1.71,5.99,"Doyle, Brenton",686668,675540,walk,ball,NA,NA,NA,NA,11,Brenton Doyle walks.   Brendan Rodgers to 2nd.,R,R,R,COL,CLE,B,NA,,3,1,2024,0.41,0.02,-1.02,4,553869,NA,663898,1,4,Bot,NA,NA,NA,NA,666310,NA,NA,0.793903663571534,-123.376404240062,1.56154682712406,4.10888001657697,21.994722088047,-32.3947010452118,3.45,1.7,NA,NA,NA,84.9,2514,6.1,746549,675540,666310,647304,665926,608070,677587,681807,671289,686823,54.39,NA,0.692644,0.7,1,0,0,NA,35,5,Slider,1,4,1,4,4,1,1,4,Standard,Standard,81,0.051,0.254,NA,NA
CH,2024-05-27,86,-1.74,5.02,"Stowers, Kyle",669065,681867,,ball,NA,NA,NA,NA,13,Kyle Stowers doubles (2) on a fly ball to left fielder Jarren Duran.   Ryan Mountcastle scores.    Colton Cowser scores.    Jordan Westburg to 3rd.,R,L,R,BAL,BOS,B,NA,,0,2,2024,-1.03,-0.45,-1.15,1.46,663624,681297,676059,0,4,Bot,NA,NA,NA,NA,657136,NA,NA,3.52110727547667,-125.12607996778,-1.25620290152877,-11.5458876460018,26.874513039453,-36.8157510590222,3.58,1.75,NA,NA,NA,86.8,1556,6.9,747034,681867,657136,642086,687093,646240,663853,680776,678882,608701,53.57,NA,NA,NA,NA,NA,NA,NA,34,3,Changeup,2,0,2,0,0,2,2,0,Strategic,Standard,270,0,-0.054,NA,NA
FF,2024-05-27,92.5,1.74,6.15,"Turang, Brice",668930,657006,,ball,NA,NA,NA,NA,11,Brice Turang strikes out swinging.,R,L,L,MIL,CHC,B,NA,,0,0,2024,0.34,1.32,-0.22,3.94,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,665804,NA,NA,-5.72707781314891,-134.66170580455,-2.76351255713542,5.26095134968015,26.705046204214,-15.5992320559976,3.22,1.59,NA,NA,NA,92.9,2531,6.3,745986,657006,665804,621550,663538,663611,621020,664023,641355,673548,54.2,NA,NA,NA,NA,NA,NA,NA,34,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,166,0,0.014,NA,NA
SI,2024-05-27,92.1,-3.18,5.59,"Bell, Josh",605137,650633,,called_strike,NA,NA,NA,NA,14,Josh Bell doubles (8) on a sharp line drive to center fielder Jackson Merrill.,R,L,R,SD,MIA,S,NA,,2,1,2024,-1.66,0.48,1.01,2.66,NA,NA,NA,0,4,Top,NA,NA,NA,NA,669134,NA,NA,14.124675937486,-133.377447118378,-2.56899147591304,-22.8148575401828,28.7015265363623,-26.037098678621,3.73,1.89,NA,NA,NA,91.3,2241,6.1,745416,650633,669134,650333,630105,592518,673490,595777,701538,665487,54.41,NA,NA,NA,NA,NA,NA,NA,25,4,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,216,0,-0.062,NA,NA
SI,2024-05-27,92.8,0.66,5.96,"Crawford, J.P.",641487,664285,field_out,hit_into_play,NA,NA,NA,NA,8,J.P. Crawford grounds out to first baseman José Abreu.,R,L,L,SEA,HOU,X,3,ground_ball,0,0,2024,1.49,0.37,-0.18,1.77,NA,NA,NA,2,4,Bot,150.01,170.79,NA,NA,605170,NA,NA,-5.38438752639973,-134.945265272504,-5.66985139602333,19.3238051441402,31.4954223327519,-26.5511785315923,3.27,1.55,1,71.7,-51,92.2,2057,6.1,745254,664285,605170,547989,514888,608324,665161,670541,676694,663656,54.38,0.237,0.209,0,1,0,0,2,32,1,Sinker,3,0,3,0,0,3,3,0,Standard,Standard,138,-0.005,-0.093,75.55302781456196,7.47515
SL,2024-05-27,85,2.63,5.7,"Merrill, Jackson",701538,669432,,ball,NA,NA,NA,NA,11,Jackson Merrill grounds out to first baseman Josh Bell.,R,L,L,SD,MIA,B,NA,,2,1,2024,-0.13,0.65,-1.12,2.75,630105,NA,NA,2,4,Bot,NA,NA,NA,NA,542194,NA,NA,-8.57203376073062,-123.612866611626,-1.90153799798063,0.345961746497875,24.3890095727986,-25.3500640108042,3.6,1.67,NA,NA,NA,85.5,2322,6.6,745416,669432,542194,605137,672640,669394,641313,624503,665862,660821,53.86,NA,NA,NA,NA,NA,NA,NA,32,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,159,0,0.038,NA,NA
CU,2024-05-27,77.2,1.39,5.97,"Grissom, Vaughn",687093,608344,,ball,NA,NA,NA,NA,13,Vaughn Grissom walks.   Garrett Cooper to 3rd.    Romy Gonzalez to 2nd.,R,R,L,BAL,BOS,B,NA,,1,0,2024,-1.08,-0.38,-0.53,1.38,NA,643265,663853,1,4,Top,NA,NA,NA,NA,668939,NA,NA,-2.13665485653941,-112.444883180836,-2.09740778962188,-8.70509614165925,21.7053837469542,-35.1718134565733,3.46,1.59,NA,NA,NA,77.2,2282,6.4,747034,608344,668939,663624,622761,676059,683002,681297,656775,669065,54.14,NA,NA,NA,NA,NA,NA,NA,28,2,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,318,0,0.101,NA,NA
FF,2024-05-27,94.8,3.56,5.48,"Gorman, Nolan",669357,666157,,called_strike,NA,NA,NA,NA,4,"Nolan Gorman grounds out, shortstop Elly De La Cruz to first baseman Spencer Steer.",R,L,L,CIN,STL,S,NA,,3,1,2024,1.5,0.9,-0.6,2.5,NA,671056,666185,2,4,Top,NA,NA,NA,NA,663886,NA,NA,-14.1025165755105,-137.280633305943,-4.07021446337593,22.0767785023769,29.6349505201394,-19.9916430011967,3.42,1.67,NA,NA,NA,94,2530,6,746708,666157,663886,668715,663697,600869,682829,674441,666181,641584,54.47,NA,NA,NA,NA,NA,NA,NA,31,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,112,0,-0.133,NA,NA
CU,2024-05-27,82.8,-2.36,5.48,"Winker, Jesse",608385,450203,,foul,NA,NA,NA,NA,14,Jesse Winker strikes out swinging.,R,L,R,ATL,WSH,S,NA,,2,2,2024,0.94,-0.88,0.29,0.89,NA,592696,660688,0,3,Top,NA,NA,NA,NA,669221,NA,NA,4.19179989587166,-120.536132358312,-2.24880898717135,8.28560256957538,24.6913305009625,-40.4977636484247,3.46,1.61,2,68.8,-25,81.9,3190,5.8,747118,450203,669221,621566,645277,663586,606115,672284,671739,594807,54.7,NA,NA,NA,NA,NA,NA,NA,22,6,Curveball,0,5,5,0,5,0,5,0,Standard,Standard,52,0,0,65.60807829870014,8.38203
CU,2024-05-27,71.1,-1.64,5.9,"Mendick, Danny",664901,605135,strikeout,called_strike,NA,NA,NA,NA,1,Danny Mendick called out on strikes.,R,R,R,CWS,TOR,S,2,,3,2,2024,1.28,-0.96,-0.32,3.28,NA,667452,NA,2,4,Bot,NA,NA,NA,NA,643376,NA,NA,0.430958197301431,-103.296547332283,4.16855426567576,8.99929498968174,19.7684844478656,-39.9910739523743,3.28,1.56,NA,NA,NA,70.7,2282,6.4,746788,605135,643376,665489,624415,643396,666182,676914,662139,543807,54.1,NA,0,0,1,0,0,NA,35,6,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,49,-0.031,-0.349,NA,NA
FS,2024-05-27,85.9,-2.1,6.4,"Wisely, Brett",689172,592836,grounded_into_double_play,hit_into_play,NA,NA,NA,NA,4,"Brett Wisely grounds into a double play, pitcher Taijuan Walker to shortstop Edmundo Sosa to first baseman Bryce Harper.   Heliot Ramos out at 2nd.    Brett Wisely out at 1st.",R,L,R,SF,PHI,X,1,ground_ball,1,1,2024,-0.77,-0.04,-0.52,2.36,NA,NA,671218,1,4,Bot,129.2,180.98,NA,NA,592663,NA,NA,5.24130660805588,-125.165483704049,-3.32449611662831,-9.07624460414318,21.0668564921816,-32.2503347080273,3.36,1.56,16,101.2,-7,85.8,1288,5.7,745338,592836,592663,547180,593160,664761,624641,665506,679032,592206,54.75,0.257,0.248,0,1,0,0,2,38,3,Split-Finger,3,4,3,4,4,3,3,4,Standard,Standard,234,-0.069,-0.355,68.77743825477414,6.64257
FF,2024-05-27,95.2,2.05,6.71,"Merrifield, Whit",593160,605483,,foul,NA,NA,NA,NA,11,Whit Merrifield reaches on a fielding error by third baseman Matt Chapman.,R,R,L,SF,PHI,S,NA,,0,1,2024,0.49,1.52,-0.88,3.18,624641,NA,NA,1,4,Top,NA,NA,NA,NA,672275,NA,NA,-8.85249991845045,-138.276389203194,-7.09462961270261,8.24031992402634,30.2765866365116,-11.1929479253201,3.41,1.56,296,94.3,46,96,2415,6.8,745338,605483,672275,664774,642731,656305,689172,671218,682641,573262,53.67,NA,NA,NA,NA,NA,NA,NA,31,2,4-Seam Fastball,3,2,2,3,2,3,2,3,Strategic,Standard,148,0,-0.147,62.633232547029834,6.58043
SL,2024-05-27,81.4,2.73,5.71,"Rocchio, Brayan",677587,642028,hit_by_pitch,hit_by_pitch,NA,NA,NA,NA,13,Brayan Rocchio hit by pitch.    Bo Naylor to 2nd.,R,R,L,COL,CLE,B,NA,,1,2,2024,-0.08,-0.07,-2.67,-0.89,NA,NA,666310,0,7,Top,NA,NA,NA,NA,553869,NA,NA,-11.8682635049453,-117.929448951332,-8.05804998693909,1.21088561616148,19.6194399867942,-31.5646180341858,3.13,1.42,NA,NA,NA,81.3,2301,6.2,746549,642028,553869,660707,663898,641857,678662,656248,686668,453568,54.33,NA,0.724271,0.7,1,0,0,NA,57,4,Slider,8,4,4,8,4,8,4,8,Standard,Standard,325,-0.048,0.715,NA,NA
FC,2024-05-27,89.7,-3.32,5.63,"Benson, Will",666181,458681,,called_strike,NA,NA,NA,NA,5,Will Benson called out on strikes.,R,L,R,CIN,STL,S,NA,,0,0,2024,0.26,0.5,-0.2,2.77,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,686780,NA,NA,7.12658143633961,-130.515822866926,-2.20152468168307,1.5644124633154,25.1665241069351,-26.1356521144494,3.53,1.79,NA,NA,NA,89.6,2635,6.1,746708,458681,686780,502671,669357,571448,691026,676475,672279,666185,54.44,NA,NA,NA,NA,NA,NA,NA,34,1,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,195,0,-0.014,NA,NA
CH,2024-05-27,85.9,-3.2,5.45,"Bell, Josh",605137,650633,,ball,NA,NA,NA,NA,14,Josh Bell doubles (8) on a sharp line drive to center fielder Jackson Merrill.,R,L,R,SD,MIA,B,NA,,1,1,2024,-1.69,0.43,0.88,0.5,NA,NA,NA,0,4,Top,NA,NA,NA,NA,669134,NA,NA,12.9454870366624,-124.226465493748,-6.18000500201463,-20.2183842138417,26.3981253764593,-26.5664331229209,3.69,1.75,NA,NA,NA,84.9,2039,6.1,745416,650633,669134,650333,630105,592518,673490,595777,701538,665487,54.41,NA,NA,NA,NA,NA,NA,NA,25,3,Changeup,1,1,1,1,1,1,1,1,Strategic,Standard,244,0,0.049,NA,NA
FF,2024-05-27,96.1,1.93,6.72,"Merrifield, Whit",593160,605483,,called_strike,NA,NA,NA,NA,4,Whit Merrifield reaches on a fielding error by third baseman Matt Chapman.,R,R,L,SF,PHI,S,NA,,0,0,2024,0.5,1.55,-0.46,2.39,624641,NA,NA,1,4,Top,NA,NA,NA,NA,672275,NA,NA,-7.54301439013017,-139.603248129361,-9.50665158166665,8.15707477410865,29.5338783555672,-9.89494316544527,3.4,1.54,NA,NA,NA,97.2,2446,6.8,745338,605483,672275,664774,642731,656305,689172,671218,682641,573262,53.65,NA,NA,NA,NA,NA,NA,NA,31,1,4-Seam Fastball,3,2,2,3,2,3,2,3,Strategic,Standard,156,0,-0.078,NA,NA
CH,2024-05-27,89.4,0.67,5.84,"Clase, Jonatan",682729,664285,field_out,hit_into_play,NA,NA,NA,NA,7,"Jonatan Clase grounds out, shortstop Jeremy Peña to first baseman José Abreu.",R,R,L,SEA,HOU,X,6,ground_ball,0,2,2024,0.99,-0.23,-0.62,1.51,NA,NA,NA,1,4,Bot,108.93,155.07,NA,NA,605170,NA,NA,-5.24835718505873,-130.158550175733,-4.23088098744025,12.3799582095403,24.7156531335811,-34.1883034962073,3.25,1.51,3,82.6,-22,89.3,1641,6,745254,664285,605170,547989,514888,608324,665161,670541,676694,663656,54.52,0.069,0.076,0,1,0,0,2,31,3,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,116,-0.007,-0.103,61.07882610129241,6.42746
CU,2024-05-27,78.3,1.41,5.95,"Grissom, Vaughn",687093,608344,,ball,NA,NA,NA,NA,13,Vaughn Grissom walks.   Garrett Cooper to 3rd.    Romy Gonzalez to 2nd.,R,R,L,BAL,BOS,B,NA,,0,0,2024,-1.17,-0.16,-0.93,1.9,NA,643265,663853,1,4,Top,NA,NA,NA,NA,668939,NA,NA,-2.90857902927338,-113.968305781199,-1.55667261349589,-9.60087687543125,21.5299401048353,-33.5221934459875,3.49,1.61,NA,NA,NA,78.3,2193,6.3,747034,608344,668939,663624,622761,676059,683002,681297,656775,669065,54.15,NA,NA,NA,NA,NA,NA,NA,28,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,312,0,0.057,NA,NA
SL,2024-05-27,86.8,-1.54,5.93,"Doyle, Brenton",686668,675540,,ball,NA,NA,NA,NA,14,Brenton Doyle walks.   Brendan Rodgers to 2nd.,R,R,R,COL,CLE,B,NA,,2,1,2024,0.37,0.26,0.54,1.14,553869,NA,663898,1,4,Bot,NA,NA,NA,NA,666310,NA,NA,4.22153541781742,-126.470594402054,-5.93574539130465,3.36341797299226,20.8409204650146,-28.5461891982587,3.45,1.63,NA,NA,NA,87.6,2536,6.3,746549,675540,666310,647304,665926,608070,677587,681807,671289,686823,54.2,NA,NA,NA,NA,NA,NA,NA,35,4,Slider,1,4,1,4,4,1,1,4,Standard,Standard,164,0,0.077,NA,NA
ST,2024-05-27,83.4,-1.79,5.24,"Caratini, Victor",605170,682243,,called_strike,NA,NA,NA,NA,6,Victor Caratini out on a sacrifice fly to right fielder Mitch Haniger.   Jon Singleton scores.,R,L,R,SEA,HOU,S,NA,,0,0,2024,1.27,-0.14,0.41,2.08,572138,NA,547989,1,5,Top,NA,NA,NA,NA,663728,NA,NA,2.55765016174946,-121.442059554204,-0.521743279728839,12.0270711515412,24.9360465699226,-33.6684469220512,3.34,1.45,NA,NA,NA,83.4,2267,6.4,745254,682243,663728,664034,669208,664238,641487,682729,677594,571745,54.15,NA,NA,NA,NA,NA,NA,NA,37,1,Sweeper,3,1,1,3,1,3,1,3,Standard,Standard,37,0,-0.062,NA,NA
SL,2024-05-27,85.7,-2.59,4.84,"Frazier, Adam",624428,657746,,called_strike,NA,NA,NA,NA,1,"Adam Frazier grounds out, first baseman Alex Kirilloff to pitcher Joe Ryan.",R,L,R,MIN,KC,S,NA,,1,0,2024,0.28,0.23,-0.31,2.79,NA,NA,NA,1,5,Top,NA,NA,NA,NA,680777,NA,NA,4.85763780964056,-124.804026394399,0.966960544040946,1.96046574478199,25.2287740751599,-30.2043739464508,3.15,1.45,NA,NA,NA,86.4,2324,6.7,745904,657746,680777,666135,666397,669304,621043,650489,621439,596146,53.82,NA,NA,NA,NA,NA,NA,NA,29,2,Slider,2,0,0,2,0,2,0,2,Strategic,Standard,126,0,-0.029,NA,NA
CU,2024-05-27,74.2,-2.09,6.48,"Wisely, Brett",689172,592836,,ball,NA,NA,NA,NA,11,"Brett Wisely grounds into a double play, pitcher Taijuan Walker to shortstop Edmundo Sosa to first baseman Bryce Harper.   Heliot Ramos out at 2nd.    Brett Wisely out at 1st.",R,L,R,SF,PHI,B,NA,,0,1,2024,0.54,-0.87,-2.24,2.9,NA,NA,671218,1,4,Bot,NA,NA,NA,NA,592663,NA,NA,-1.23119805892983,-108.031134326086,1.38332696563632,4.42549764893684,18.9665374129187,-39.4239004501042,3.53,1.61,NA,NA,NA,73,2372,5.4,745338,592836,592663,547180,593160,664761,624641,665506,679032,592206,55.13,NA,NA,NA,NA,NA,NA,NA,38,2,Curveball,3,4,3,4,4,3,3,4,Standard,Standard,50,0,0.03,NA,NA
FF,2024-05-27,94.5,3.55,5.44,"Gorman, Nolan",669357,666157,,ball,NA,NA,NA,NA,13,"Nolan Gorman grounds out, shortstop Elly De La Cruz to first baseman Spencer Steer.",R,L,L,CIN,STL,B,NA,,2,1,2024,1.55,1.18,-1.47,2.01,NA,671056,666185,2,4,Top,NA,NA,NA,NA,663886,NA,NA,-16.4193270257443,-136.512950471716,-5.79155174672661,23.0670114418075,31.0262254854313,-16.1321288389886,3.37,1.71,NA,NA,NA,93.8,2526,6.4,746708,666157,663886,668715,663697,600869,682829,674441,666181,641584,54.13,NA,NA,NA,NA,NA,NA,NA,31,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,116,0,0.083,NA,NA
FC,2024-05-27,86.9,-1.75,5.13,"Stowers, Kyle",669065,681867,,called_strike,NA,NA,NA,NA,3,Kyle Stowers doubles (2) on a fly ball to left fielder Jarren Duran.   Ryan Mountcastle scores.    Colton Cowser scores.    Jordan Westburg to 3rd.,R,L,R,BAL,BOS,S,NA,,0,1,2024,-0.13,0.53,0.76,3.05,663624,681297,676059,0,4,Bot,NA,NA,NA,NA,657136,NA,NA,6.31344047375983,-126.430332845318,0.155509929011311,-2.73335879288494,27.3076813188324,-26.7688292121154,3.6,1.75,NA,NA,NA,87.3,2259,6.7,747034,681867,657136,642086,687093,646240,663853,680776,678882,608701,53.84,NA,NA,NA,NA,NA,NA,NA,34,2,Cutter,2,0,2,0,0,2,2,0,Strategic,Standard,206,0,-0.117,NA,NA
