pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2024-08-01,92,-0.56,5.54,"Hoerner, Nico",663538,543243,,called_strike,NA,NA,NA,NA,14,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,S,NA,,3,1,2024,0.25,1,0.86,1.88,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,686780,NA,NA,3.09489553052425,-133.972739878553,-5.70400383828854,2.42825461106844,26.5208441690315,-19.0780054756255,3.2,1.49,NA,NA,NA,92.8,2630,6.5,746849,543243,686780,502671,680977,571448,691026,502054,672279,663457,53.95,NA,NA,NA,NA,NA,NA,NA,56,5,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,202,0,-0.078,NA,NA
FF,2024-08-01,94.8,-1.09,5.62,"Malloy, Justyn-Henry",669234,607625,field_out,hit_into_play,NA,NA,NA,NA,3,Justyn-Henry Malloy flies out to center fielder Kyle Isbel.,R,R,R,DET,KC,X,8,fly_ball,2,2,2024,-0.65,1.14,0.32,3.14,663837,NA,NA,2,6,Bot,166.41,63.06,NA,NA,521692,NA,NA,5.11881705322332,-137.975396001808,-3.37954670454686,-9.4257686651084,29.1303278212867,-17.0899770454114,3.5,1.67,351,98.8,40,94.6,2434,6,746442,607625,521692,686469,686681,672580,677951,641658,664728,592669,54.46,0.086,0.154,0,1,0,0,3,44,5,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,206,-0.05,-0.261,67.31311,6.52736
SI,2024-08-01,90.4,2.46,5.6,"Thomas, Lane",657041,669432,field_out,hit_into_play,NA,NA,NA,NA,6,Lane Thomas lines out sharply to right fielder Anthony Santander.,R,R,L,CLE,BAL,X,9,line_drive,0,1,2024,1.56,0.43,0.59,2.31,677587,NA,680757,2,4,Bot,182.1,99.02,NA,NA,668939,NA,NA,-8.04303611678742,-131.423759889193,-3.18580254742089,19.782800477052,28.4032729708732,-26.6647143970915,3.15,1.44,285,105.8,14,91,2360,6.8,746607,669432,668939,663624,702616,602104,683002,681297,656775,623993,53.75,0.729,0.728,0,1,0,0,5,35,2,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,128,-0.022,-0.426,70.87913,6.09565
CH,2024-08-01,84.2,-1.45,5.19,"Cowser, Colton",681297,594902,,foul,NA,NA,NA,NA,9,Colton Cowser flies out to right fielder Jhonkensy Noel.,R,L,R,CLE,BAL,S,NA,,2,0,2024,-1.18,0.76,0.3,1.88,NA,NA,NA,0,6,Top,NA,NA,NA,NA,666310,NA,NA,6.46994002020853,-122.566235761753,-2.86499452211569,-13.1176310216452,22.6605933856991,-24.1738812701912,3.37,1.61,24,77.2,-3,85.3,1762,6.8,746607,594902,666310,647304,671289,608070,677587,680757,657041,678877,53.68,NA,NA,NA,NA,NA,NA,NA,44,3,Changeup,5,2,2,5,2,5,2,5,Standard,Standard,235,0,-0.057,75.4985,7.65016
FF,2024-08-01,95.2,-2.26,5.85,"Fermin, Freddy",666023,672456,,foul,NA,NA,NA,NA,13,Freddy Fermin singles on a line drive to right fielder Wenceel Pérez.   Michael Massey scores.,R,R,R,DET,KC,S,NA,,0,1,2024,-1.13,1.11,-1.19,1.89,NA,686681,NA,1,7,Top,NA,NA,NA,NA,693307,NA,NA,5.34233904447071,-138.443849364366,-7.30324907869899,-15.6839842924233,28.4415889112469,-16.4343836812098,3.24,1.56,NA,NA,NA,95.7,2077,6.4,746442,672456,693307,676632,690993,570482,668952,656716,663837,672761,54.08,NA,NA,NA,NA,NA,NA,NA,47,2,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,212,0,-0.075,70.20015,7.46339
SI,2024-08-01,94.6,-2.43,5.37,"Burger, Jake",669394,450203,,ball,NA,NA,NA,NA,14,Jake Burger walks.,R,R,R,ATL,MIA,B,NA,,2,2,2024,-1.29,0.3,2.07,2.03,NA,NA,NA,2,5,Top,NA,NA,NA,NA,669221,NA,NA,14.594714936437,-137.029651390901,-3.72731218598434,-19.2428089193601,26.4194865389873,-27.7276820950599,3.32,1.53,NA,NA,NA,94.9,2186,6.4,747092,450203,669221,621566,593160,663586,606115,592696,672284,624585,54.09,NA,NA,NA,NA,NA,NA,NA,39,5,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,253,0,0.042,NA,NA
SL,2024-08-01,87.3,-1.09,5.84,"Soler, Jorge",624585,676974,,ball,NA,NA,NA,NA,14,Jorge Soler strikes out swinging.,R,R,R,ATL,MIA,B,NA,,1,2,2024,0.07,-0.05,2.04,1.09,NA,NA,672284,2,4,Bot,NA,NA,NA,NA,663743,NA,NA,7.40405905626057,-126.919620863055,-5.18506156873052,-0.768717513903507,25.4693287538614,-31.8667697647697,3.68,1.78,NA,NA,NA,87.4,2555,6.3,747092,676974,663743,681146,672640,669394,669364,669065,624503,657088,54.16,NA,NA,NA,NA,NA,NA,NA,35,6,Slider,4,0,4,0,0,4,4,0,Standard,Standard,20,0,0.03,NA,NA
SI,2024-08-01,93,-1.21,5.51,"O'Hoppe, Logan",681351,663372,,foul,NA,NA,NA,NA,14,"Logan O'Hoppe grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",R,R,R,LAA,COL,S,NA,,0,1,2024,-0.96,0.86,0.91,2.18,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,607732,NA,NA,7.58995567978256,-135.202205198962,-4.67088823952266,-13.4490846413327,28.8309507604657,-20.7728909679206,3.34,1.5,260,81.8,26,93.5,2291,6.6,746196,663372,607732,669911,663898,641857,678662,656541,686668,595909,53.94,NA,NA,NA,NA,NA,NA,NA,46,2,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,218,0,-0.047,68.16459,6.43361
SI,2024-08-01,89.8,2.43,5.69,"Thomas, Lane",657041,669432,,called_strike,NA,NA,NA,NA,9,Lane Thomas lines out sharply to right fielder Anthony Santander.,R,R,L,CLE,BAL,S,NA,,0,0,2024,1.47,0.66,0.68,1.81,677587,NA,680757,2,4,Bot,NA,NA,NA,NA,668939,NA,NA,-7.50437581204251,-130.525902087263,-5.03139083662672,18.3984900694827,27.6645852769275,-23.7914293733183,3.15,1.44,NA,NA,NA,90.5,2375,6.8,746607,669432,668939,663624,702616,602104,683002,681297,656775,623993,53.72,NA,NA,NA,NA,NA,NA,NA,35,1,Sinker,5,2,5,2,2,5,5,2,Standard,Standard,125,0,-0.075,NA,NA
SL,2024-08-01,87.8,-1.59,5.19,"Malloy, Justyn-Henry",669234,607625,,swinging_strike,NA,NA,NA,NA,1,Justyn-Henry Malloy flies out to center fielder Kyle Isbel.,R,R,R,DET,KC,S,NA,,2,1,2024,0.21,0.4,-0.55,3.54,663837,NA,NA,2,6,Bot,NA,NA,NA,NA,521692,NA,NA,2.09623373176278,-128.05813267969,1.18101209974796,1.93585496945292,23.246735841753,-28.1252518568483,3.5,1.67,NA,NA,NA,87.9,2628,6,746442,607625,521692,686469,686681,672580,677951,641658,664728,592669,54.52,NA,NA,NA,NA,NA,NA,NA,44,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,156,0,-0.13,58.56184,4.68856
SL,2024-08-01,89,-0.99,5.97,"Soler, Jorge",624585,676974,,foul,NA,NA,NA,NA,9,Jorge Soler strikes out swinging.,R,R,R,ATL,MIA,S,NA,,1,2,2024,0.03,-0.16,0.67,2.16,NA,NA,672284,2,4,Bot,NA,NA,NA,NA,663743,NA,NA,4.01568066102479,-129.715340865311,-3.06065633505369,-0.457743318364811,24.6429560287608,-33.6462081863372,3.68,1.78,2,55.9,-49,89.5,2456,6.3,747092,676974,663743,681146,672640,669394,669364,669065,624503,657088,54.18,NA,NA,NA,NA,NA,NA,NA,35,5,Slider,4,0,4,0,0,4,4,0,Standard,Standard,359,0,0,75.47532,7.69622
FS,2024-08-01,82.2,2.64,5.31,"Winn, Masyn",691026,684007,,called_strike,NA,NA,NA,NA,5,Masyn Winn homers (8) on a fly ball to left field.   Michael Siani scores.,R,R,L,CHC,STL,S,NA,,0,0,2024,0.35,0.57,0.04,2.78,NA,NA,672279,1,7,Top,NA,NA,NA,NA,665804,NA,NA,-6.54928528263933,-119.668702192188,-0.336630617141388,4.61949003620837,22.2233231952557,-26.7831555908688,3.47,1.59,NA,NA,NA,82.1,1105,6.1,746849,684007,665804,683737,663538,670623,621020,664023,691718,673548,54.4,NA,NA,NA,NA,NA,NA,NA,51,1,Split-Finger,2,1,1,2,1,2,1,2,Standard,Standard,122,0,-0.042,NA,NA
CU,2024-08-01,81.1,-2.65,5.28,"Burger, Jake",669394,450203,,swinging_strike,NA,NA,NA,NA,7,Jake Burger walks.,R,R,R,ATL,MIA,S,NA,,2,1,2024,1.28,-0.81,-0.52,1.63,NA,NA,NA,2,5,Top,NA,NA,NA,NA,669221,NA,NA,2.29167135798003,-118.05636734969,-0.00961027342950382,11.4322892580718,23.5169391157532,-39.9199821585286,3.32,1.53,NA,NA,NA,79.8,3174,5.5,747092,450203,669221,621566,593160,663586,606115,592696,672284,624585,55.04,NA,NA,NA,NA,NA,NA,NA,39,4,Curveball,4,1,1,4,1,4,1,4,Standard,Standard,56,0,-0.031,75.32605,8.42009
FF,2024-08-01,94.6,-2.52,5.76,"Fermin, Freddy",666023,672456,,foul,NA,NA,NA,NA,11,Freddy Fermin singles on a line drive to right fielder Wenceel Pérez.   Michael Massey scores.,R,R,R,DET,KC,S,NA,,0,0,2024,-1.36,0.74,-0.86,3.14,NA,686681,NA,1,7,Top,NA,NA,NA,NA,693307,NA,NA,7.37158054156917,-137.569629403159,-2.84428080092959,-18.9270120002997,28.8062696505996,-22.3244757859727,3.24,1.56,100,42.2,33,94.8,2081,6.3,746442,672456,693307,676632,690993,570482,668952,656716,663837,672761,54.17,NA,NA,NA,NA,NA,NA,NA,47,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,212,0,-0.046,58.69693,5.76081
FF,2024-08-01,87.4,-1.46,5.34,"Cowser, Colton",681297,594902,,ball,NA,NA,NA,NA,12,Colton Cowser flies out to right fielder Jhonkensy Noel.,R,L,R,CLE,BAL,B,NA,,1,0,2024,-0.65,1.36,0.43,4,NA,NA,NA,0,6,Top,NA,NA,NA,NA,666310,NA,NA,5.93208473804472,-127.200517982693,0.0985083831170999,-8.25051341710111,24.3206149954524,-17.5604303414063,3.37,1.61,NA,NA,NA,88.2,1923,6.6,746607,594902,666310,647304,671289,608070,677587,680757,657041,678877,53.85,NA,NA,NA,NA,NA,NA,NA,44,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard,222,0,0.065,NA,NA
CH,2024-08-01,91.1,-0.6,5.52,"Hoerner, Nico",663538,543243,,ball,NA,NA,NA,NA,12,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,B,NA,,2,1,2024,-0.59,0.69,0.97,2.62,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,686780,NA,NA,5.24185380361805,-132.663552204235,-2.94631203181662,-8.03261499130515,25.5806836451226,-23.5699606509004,3.2,1.49,NA,NA,NA,91.9,2407,6.5,746849,543243,686780,502671,680977,571448,691026,502054,672279,663457,53.98,NA,NA,NA,NA,NA,NA,NA,56,4,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,202,0,0.108,NA,NA
CU,2024-08-01,82.5,-2.81,5.21,"Burger, Jake",669394,450203,,ball,NA,NA,NA,NA,11,Jake Burger walks.,R,R,R,ATL,MIA,B,NA,,1,1,2024,1.26,-0.33,-1.5,2.51,NA,NA,NA,2,5,Top,NA,NA,NA,NA,669221,NA,NA,0.544146089486645,-120.248103315732,0.972383944506516,12.093470649887,22.9041494504886,-35.7500868485416,3.32,1.53,NA,NA,NA,82.1,3204,5.9,747092,450203,669221,621566,593160,663586,606115,592696,672284,624585,54.58,NA,NA,NA,NA,NA,NA,NA,39,3,Curveball,4,1,1,4,1,4,1,4,Standard,Standard,65,0,0.022,NA,NA
CU,2024-08-01,81.3,-1.54,5.17,"Malloy, Justyn-Henry",669234,607625,,blocked_ball,NA,NA,NA,NA,14,Justyn-Henry Malloy flies out to center fielder Kyle Isbel.,R,R,R,DET,KC,B,NA,,1,1,2024,1.1,-1.36,0.92,0.65,663837,NA,NA,2,6,Bot,NA,NA,NA,NA,521692,NA,NA,3.3865956287515,-118.326329547414,-0.835322842349576,9.44701240220697,26.0908158093055,-44.8372700396493,3.5,1.67,NA,NA,NA,80.2,3453,5.9,746442,607625,521692,686469,686681,672580,677951,641658,664728,592669,54.62,NA,NA,NA,NA,NA,NA,NA,44,3,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,43,0,0.075,NA,NA
CU,2024-08-01,77.5,-1.29,5.59,"O'Hoppe, Logan",681351,663372,,swinging_strike,NA,NA,NA,NA,14,"Logan O'Hoppe grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",R,R,R,LAA,COL,S,NA,,0,0,2024,1.13,-0.72,0.32,0.82,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,607732,NA,NA,1.38017290953786,-112.931944910818,-1.95708458905416,9.43360087231346,20.7996960132273,-38.1991452611037,3.34,1.5,NA,NA,NA,78.1,2588,6.6,746196,663372,607732,669911,663898,641857,678662,656541,686668,595909,53.86,NA,NA,NA,NA,NA,NA,NA,46,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard,38,0,-0.032,81.28722,8.49778
CH,2024-08-01,85.7,-2.7,5.66,"Massey, Michael",686681,672456,double,hit_into_play,NA,NA,NA,NA,5,Michael Massey doubles (9) on a sharp line drive to center fielder Matt Vierling.,R,L,R,DET,KC,X,8,line_drive,0,1,2024,-1.13,0.92,-0.27,2.6,NA,NA,NA,1,7,Top,162.07,78.92,NA,NA,693307,NA,NA,8.02431200756778,-124.671597335603,-2.85829867036496,-13.3470914423773,23.5342859805449,-22.1517088377313,3.43,1.64,275,100.2,14,85.9,1954,6.3,746442,672456,693307,676632,690993,570482,668952,656716,663837,672761,54.18,0.851,0.846,1.25,1,1,1,4,46,2,Changeup,1,3,3,1,3,1,3,1,Standard,Standard,228,-0.029,0.441,72.33668,7.0131
FF,2024-08-01,92.9,-2.43,5.65,"Rodgers, Brendan",663898,608334,strikeout,foul_tip,NA,NA,NA,NA,12,Brendan Rodgers strikes out on a foul tip.,R,R,R,LAA,COL,S,2,,0,2,2024,-0.63,1.42,0.14,3.57,NA,NA,NA,2,6,Top,NA,NA,NA,NA,681351,NA,NA,7.92639710248065,-135.121017893263,-2.66345975146494,-9.39571449301284,29.2423785346549,-14.40428234947,3.44,1.62,NA,NA,NA,92.7,2189,6.2,746196,608334,681351,694384,683021,592273,687263,621493,666160,666176,54.29,NA,0,0,1,0,0,NA,45,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,220,0.016,-0.061,75.14654,7.0219
FF,2024-08-01,94.3,-0.93,6.13,"Soler, Jorge",624585,676974,,foul,NA,NA,NA,NA,3,Jorge Soler strikes out swinging.,R,R,R,ATL,MIA,S,NA,,1,2,2024,-0.32,1.24,0.65,3.26,NA,NA,672284,2,4,Bot,NA,NA,NA,NA,663743,NA,NA,4.81958739547881,-137.254224918223,-4.50153997733937,-5.19759189252369,31.7233187618803,-15.7591748083276,3.68,1.78,121,78,8,94.2,2478,6.3,747092,676974,663743,681146,672640,669394,669364,669065,624503,657088,54.19,NA,NA,NA,NA,NA,NA,NA,35,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,207,0,0,75.64526,6.6989
SL,2024-08-01,82.8,2.39,5.63,"Kwan, Steven",680757,669432,single,hit_into_play,NA,NA,NA,NA,7,Steven Kwan singles on a line drive to center fielder Cedric Mullins.   Brayan Rocchio to 3rd.,R,L,L,CLE,BAL,X,8,line_drive,2,1,2024,-0.14,0.64,-0.77,1.74,NA,NA,677587,2,4,Bot,98.32,101.2,NA,NA,668939,NA,NA,-6.99567391717654,-120.406355213688,-3.73264195604395,-0.131879903067546,21.2008459120067,-25.3901007804059,3.2,1.47,220,71.9,22,83.9,2265,6.8,746607,669432,668939,663624,702616,602104,683002,681297,656775,623993,53.65,0.96,0.864,0.9,1,1,0,4,34,4,Slider,5,2,5,2,2,5,5,2,Standard,Standard,174,0.011,0.266,52.02182,7.0318
FF,2024-08-01,88.7,-1.38,5.38,"Cowser, Colton",681297,594902,,ball,NA,NA,NA,NA,11,Colton Cowser flies out to right fielder Jhonkensy Noel.,R,L,R,CLE,BAL,B,NA,,0,0,2024,-0.47,1.41,-0.12,4.64,NA,NA,NA,0,6,Top,NA,NA,NA,NA,666310,NA,NA,4.09813477945601,-129.219040262382,1.27788113790795,-6.0778157187976,25.4086953815617,-16.8207353583093,3.37,1.61,NA,NA,NA,89.5,1879,6.6,746607,594902,666310,647304,671289,608070,677587,680757,657041,678877,53.92,NA,NA,NA,NA,NA,NA,NA,44,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard,214,0,0.032,NA,NA
FF,2024-08-01,91.9,2.54,5.31,"Siani, Michael",672279,684007,single,hit_into_play,NA,NA,NA,NA,3,Michael Siani singles on a line drive to left fielder Ian Happ.,R,L,L,CHC,STL,X,7,line_drive,1,1,2024,1.02,1.48,0.55,2.9,NA,NA,NA,1,7,Top,84.15,115.21,NA,NA,665804,NA,NA,-7.20750197856827,-133.640776547989,-3.43141555219324,13.7555453033995,29.4901602588027,-13.9462248505059,3.45,1.57,191,65.6,25,91.4,2441,6.1,746849,684007,665804,683737,663538,670623,621020,664023,691718,673548,54.39,0.886,0.802,0.9,1,1,0,4,50,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,145,-0.049,0.272,63.31246,6.05738
CU,2024-08-01,80.9,-0.41,5.66,"Hoerner, Nico",663538,543243,,ball,NA,NA,NA,NA,14,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,B,NA,,1,1,2024,0.75,-1.17,1.85,1.57,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,686780,NA,NA,3.59976341012674,-117.745938307169,-0.173710246668833,6.19153655245594,25.0552916701498,-43.1364094724911,3.2,1.49,NA,NA,NA,80.8,2999,6.5,746849,543243,686780,502671,680977,571448,691026,502054,672279,663457,54.03,NA,NA,NA,NA,NA,NA,NA,56,3,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,31,0,0.051,NA,NA
ST,2024-08-01,82.3,2.9,5.3,"Siani, Michael",672279,684007,,ball,NA,NA,NA,NA,13,Michael Siani singles on a line drive to left fielder Ian Happ.,R,L,L,CHC,STL,B,NA,,0,1,2024,-1.16,0.22,-1.75,1.43,NA,NA,NA,1,7,Top,NA,NA,NA,NA,665804,NA,NA,-8.31587406936761,-119.536645712624,-2.60429910748674,-9.31756199388961,24.8441259189436,-29.7721181713083,3.45,1.57,NA,NA,NA,82.2,2595,6.5,746849,684007,665804,683737,663538,670623,621020,664023,691718,673548,54.01,NA,NA,NA,NA,NA,NA,NA,50,2,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,287,0,0.017,NA,NA
FF,2024-08-01,91.4,-0.63,5.61,"Hoerner, Nico",663538,543243,,called_strike,NA,NA,NA,NA,6,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,S,NA,,1,0,2024,0.25,0.96,0.59,2.43,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,686780,NA,NA,2.53123017443626,-133.213365370106,-4.27870365908051,2.48938229873496,26.3750400179627,-20.0662709546745,3.2,1.49,NA,NA,NA,92.1,2631,6.4,746849,543243,686780,502671,680977,571448,691026,502054,672279,663457,54.05,NA,NA,NA,NA,NA,NA,NA,56,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,200,0,-0.044,NA,NA
CH,2024-08-01,85.4,-1.56,5.47,"Calhoun, Willie",641432,663372,field_out,hit_into_play,NA,NA,NA,NA,7,"Willie Calhoun grounds out, second baseman Brendan Rodgers to first baseman Michael Toglia.",R,L,R,LAA,COL,X,4,ground_ball,1,0,2024,-1,0.36,-0.65,1.9,666176,NA,683021,2,5,Bot,130.9,174.57,NA,NA,607732,NA,NA,4.18217447171644,-124.34633207678,-2.86897734900185,-11.2042616394213,25.5021242260166,-28.020556652341,3.15,1.43,24,85,-3,85.9,1513,6.6,746196,663372,607732,669911,663898,641857,678662,656541,686668,595909,53.9,0.149,0.117,0,1,0,0,2,42,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,209,-0.066,-0.541,71.13655,6.85094
FF,2024-08-01,89.8,2.37,5.69,"Kwan, Steven",680757,669432,,foul,NA,NA,NA,NA,1,Steven Kwan singles on a line drive to center fielder Cedric Mullins.   Brayan Rocchio to 3rd.,R,L,L,CLE,BAL,S,NA,,2,0,2024,0.92,1.27,-0.62,2.86,NA,NA,677587,2,4,Bot,NA,NA,NA,NA,668939,NA,NA,-9.38985970687213,-130.305529984413,-3.62708710592957,12.6216993392235,30.1397434188923,-17.1807580694808,3.2,1.47,177,73.6,19,89.8,2442,6.7,746607,669432,668939,663624,702616,602104,683002,681297,656775,623993,53.83,NA,NA,NA,NA,NA,NA,NA,34,3,4-Seam Fastball,5,2,5,2,2,5,5,2,Standard,Standard,122,0,-0.033,65.36424,6.40213
SL,2024-08-01,87.4,-2.64,5.56,"Rodgers, Brendan",663898,608334,,swinging_strike,NA,NA,NA,NA,14,Brendan Rodgers strikes out on a foul tip.,R,R,R,LAA,COL,S,NA,,0,1,2024,0.49,0.27,1.01,1.33,NA,NA,NA,2,6,Top,NA,NA,NA,NA,681351,NA,NA,7.79873523800143,-127.092815016813,-4.59783613479807,3.63981440940205,26.4126843757423,-28.5089068164456,3.44,1.62,NA,NA,NA,87.5,2409,6.4,746196,608334,681351,694384,683021,592273,687263,621493,666160,666176,54.09,NA,NA,NA,NA,NA,NA,NA,45,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,157,0,-0.023,77.87965,8.10644
FF,2024-08-01,92.9,-2.36,5.83,"Massey, Michael",686681,672456,,called_strike,NA,NA,NA,NA,8,Michael Massey doubles (9) on a sharp line drive to center fielder Matt Vierling.,R,L,R,DET,KC,S,NA,,0,0,2024,-0.66,1.25,0.21,1.9,NA,NA,NA,1,7,Top,NA,NA,NA,NA,693307,NA,NA,8.04665676338747,-134.96095132895,-7.04604788303794,-9.82168633327008,28.9631703511577,-15.4791460050289,3.43,1.64,NA,NA,NA,93.1,2195,6.5,746442,672456,693307,676632,690993,570482,668952,656716,663837,672761,54.05,NA,NA,NA,NA,NA,NA,NA,46,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,211,0,-0.024,NA,NA
FF,2024-08-01,90.2,-1.57,5.3,"Holliday, Jackson",702616,594902,field_out,hit_into_play,NA,NA,NA,NA,1,"Jackson Holliday grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.",R,L,R,CLE,BAL,X,6,ground_ball,0,0,2024,-0.63,1.15,-0.71,2.97,NA,NA,NA,2,5,Top,113.14,152.16,NA,NA,666310,NA,NA,3.51645221537812,-131.423269330149,-2.37209295635147,-8.04917125991213,25.7880512340507,-18.4692129986035,3.55,1.66,22,101.6,-6,91.3,2070,6.7,746607,594902,666310,647304,671289,608070,677587,680757,657041,678877,53.8,0.266,0.28,0,1,0,0,2,38,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard,218,0.009,-0.099,70.30505,6.742
FF,2024-08-01,93.3,-0.92,6.2,"Soler, Jorge",624585,676974,,ball,NA,NA,NA,NA,11,Jorge Soler strikes out swinging.,R,R,R,ATL,MIA,B,NA,,0,2,2024,-0.32,1.13,-0.82,5.11,NA,NA,672284,2,4,Bot,NA,NA,NA,NA,663743,NA,NA,0.967065361389428,-135.87490968413599,0.448412774114702,-4.12566320285122,30.7144572520699,-18.4737074818598,3.68,1.78,NA,NA,NA,92.9,2439,6.1,747092,676974,663743,681146,672640,669394,669364,669065,624503,657088,54.42,NA,NA,NA,NA,NA,NA,NA,35,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,211,0,0.026,NA,NA
SV,2024-08-01,75.2,-1.94,5.21,"Malloy, Justyn-Henry",669234,607625,,called_strike,NA,NA,NA,NA,2,Justyn-Henry Malloy flies out to center fielder Kyle Isbel.,R,R,R,DET,KC,S,NA,,1,0,2024,1.57,-0.19,-0.24,3.17,663837,NA,NA,2,6,Bot,NA,NA,NA,NA,521692,NA,NA,0.737331628079321,-109.382427037639,3.19432501060863,12.4170018522658,20.525327727523,-34.4861150853156,3.5,1.67,NA,NA,NA,73.7,2963,5.3,746442,607625,521692,686469,686681,672580,677951,641658,664728,592669,55.16,NA,NA,NA,NA,NA,NA,NA,44,2,Slurve,1,3,1,3,3,1,1,3,Standard,Standard,63,0,-0.053,NA,NA
SI,2024-08-01,91.9,-2.57,5.23,"Burger, Jake",669394,450203,,ball,NA,NA,NA,NA,14,Jake Burger walks.,R,R,R,ATL,MIA,B,NA,,0,1,2024,-1.21,0.04,2.45,1.35,NA,NA,NA,2,5,Top,NA,NA,NA,NA,669221,NA,NA,15.3073082004172,-133.154946122103,-4.12676303258523,-17.2546097746211,23.6422748933183,-30.9817980781395,3.32,1.53,NA,NA,NA,92.5,2024,6.5,747092,450203,669221,621566,593160,663586,606115,592696,672284,624585,54.03,NA,NA,NA,NA,NA,NA,NA,39,2,Sinker,4,1,1,4,1,4,1,4,Standard,Standard,257,0,0.012,NA,NA
FF,2024-08-01,90.9,-0.6,5.61,"Hoerner, Nico",663538,543243,,ball,NA,NA,NA,NA,14,"Nico Hoerner grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,B,NA,,0,0,2024,0.28,0.97,1.13,2.11,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,686780,NA,NA,3.75010104941906,-132.304689863781,-4.98691223467387,2.52015282472075,26.4116273890198,-19.936964592675402,3.2,1.49,NA,NA,NA,91.5,2674,6.5,746849,543243,686780,502671,680977,571448,691026,502054,672279,663457,54.02,NA,NA,NA,NA,NA,NA,NA,56,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,200,0,0.032,NA,NA
